"tsls";"rating";"ttp";"total.sessions";"completed";"completed.post";"win.rate";"tries";"device";"tbs";"tsad";"dia"
"98410";0;4460;7;"0.555555555556";0,555555555556;"0.6";"40.0";"ipad";"17561.5";193591;146
"104569";0;1956;4;"0.4";0,4;"0.722222222222";"18.0";"ipod";"34419.6666667";208058;146
"202493";0;801;2;"0.2";0,2;"0.8";"5.0";"ipod";"1150.0";203295;145
"NULL";0;0;1;"0.2";0,2;"0.8";"5.0";"iphone";"NULL";70581;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"ipad";"NULL";85055;NA
"NULL";0;0;1;"0.222222222222";0,222222222222;"0.6";"5.0";"iphone";"NULL";171158;NA
"15224";0;7363;15;"0.444444444444";0,888888888889;"0.5";"30.0";"iphone";"3704.85714286";67875;147
"149786";-1;3;1;"NULL";0,133333333333;"NULL";"NULL";"ipad";"NULL";149790;146
"13225";0;1916;3;"0.444444444444";0,666666666667;"0.916666666667";"12.0";"iphone";"26509.0";66394;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"NULL";135161;NA
"98374";-1;559;3;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"381.0";99086;146
"100907";-1;0;2;"0.177777777778";0,177777777778;"0.04";"25.0";"ipad";"20.0";100908;146
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"NULL";247149;NA
"58729";0;2134;2;"0.288888888889";0,288888888889;"1.0";"8.0";"iphone";"15768.0";75973;147
"4287";1;20739;14;"0.777777777778";0,888888888889;"0.375";"80.0";"iphone";"15015.7692308";201521;147
"165390";-1;3;2;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"80696.0";165394;146
"44389";0;3679;4;"0.333333333333";0,555555555556;"0.777777777778";"9.0";"ipad";"3593.66666667";55195;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"ipad";"NULL";70660;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";221297;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"ipad";"NULL";134928;NA
"NULL";-1;0;1;"0.155555555556";0,155555555556;"1.0";"2.0";"ipad";"NULL";37762;NA
"22973";0;6749;13;"0.666666666667";0,822222222222;"0.444444444444";"45.0";"iphone";"19350.25";255865;147
"NULL";0;0;1;"0.222222222222";0,222222222222;"0.75";"4.0";"iphone";"NULL";60677;NA
"26870";0;17602;26;"0.777777777778";0,822222222222;"0.584269662921";"89.0";"iphone";"8352.44";231211;147
"NULL";0;0;1;"0.222222222222";0,222222222222;"1.0";"2.0";"iphone";"NULL";185919;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"0.333333333333";"3.0";"iphone";"NULL";187779;NA
"187377";0;588;1;"0.2";0,2;"0.5";"6.0";"iphone";"NULL";187966;145
"122074";0;5927;3;"0.4";0,444444444444;"0.280701754386";"57.0";"ipad";"24418.0";129036;146
"51439";0;924;6;"0.288888888889";0,444444444444;"1.0";"9.0";"iphone";"18867.2";146176;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"ipad";"NULL";182509;NA
"18343";0;6862;17;"0.511111111111";0,511111111111;"0.466666666667";"45.0";"iphone";"10676.875";189123;147
"137";0;8728;16;"0.666666666667";0,888888888889;"0.442307692308";"52.0";"iphone";"5959.0";89916;147
"68993";0;13904;5;"0.666666666667";0,777777777778;"0.75";"28.0";"ipad";"62941.5";255432;147
"205357";0;1537;3;"0.222222222222";0,266666666667;"0.5";"8.0";"iphone";"23570.0";252782;145
"NULL";-1;0;1;"0.155555555556";0,155555555556;"1.0";"2.0";"ipad";"NULL";169894;NA
"NULL";0;0;1;"0.222222222222";0,222222222222;"1.0";"3.0";"iphone";"NULL";100339;NA
"10229";-1;212;1;"0.133333333333";0,222222222222;"1.0";"1.0";"iphone";"NULL";10442;147
"194963";0;1579;1;"0.288888888889";0,377777777778;"0.769230769231";"13.0";"iphone";"NULL";196543;145
"NULL";0;0;1;"0.222222222222";0,222222222222;"0.75";"4.0";"iphone";"NULL";12501;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"NULL";105926;NA
"79371";0;1914;5;"0.288888888889";0,288888888889;"0.636363636364";"11.0";"iphone";"19179.0";157536;147
"9787";0;7991;11;"0.511111111111";0,666666666667;"0.3125";"64.0";"ipod";"11621.1";127556;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";144619;NA
"175121";0;4202;10;"0.444444444444";0,444444444444;"0.54";"50.0";"ipad";"16701.3333333";249353;145
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";148460;NA
"NULL";-1;0;1;"0.177777777778";0,177777777778;"0.5";"2.0";"ipad";"NULL";126065;NA
"84528";1;868;2;"0.177777777778";0,222222222222;"0.285714285714";"7.0";"iphone";"15009.0";100385;147
"59901";-1;2768;10;"0.511111111111";0,511111111111;"0.526315789474";"38.0";"iphone";"12637.2222222";173637;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";77150;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"ipad";"NULL";227386;NA
"16644";1;1383;6;"0.333333333333";0,444444444444;"0.466666666667";"15.0";"iphone";"13972.0";76115;147
"NULL";-1;0;1;"NULL";0,222222222222;"NULL";"NULL";"iphone";"NULL";9;NA
"NULL";0;0;1;"0.222222222222";0,222222222222;"1.0";"2.0";"iphone";"NULL";83440;NA
"11295";1;3197;10;"0.444444444444";0,666666666667;"0.619047619048";"21.0";"ipod";"9942.66666667";100781;147
"123245";0;4078;7;"0.4";0,4;"0.789473684211";"19.0";"iphone";"9497.66666667";180292;146
"225052";0;377;1;"0.177777777778";0,177777777778;"1.0";"3.0";"iphone";"NULL";225430;145
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"NULL";123040;NA
"17515";0;4250;5;"0.333333333333";0,333333333333;"0.266666666667";"15.0";"ipod";"2766.25";28775;147
"65800";0;2393;6;"0.355555555556";0,4;"1.0";"9.0";"iphone";"37826.4";255574;147
"249572";0;127;5;"0.155555555556";0,155555555556;"1.0";"2.0";"iphone";"21772.0";249864;145
"34103";0;2655;3;"0.4";0,444444444444;"0.736842105263";"19.0";"ipad";"3544.5";41607;147
"39327";0;6662;11;"0.555555555556";0,666666666667;"0.382352941176";"34.0";"iphone";"21833.5";258126;147
"196952";0;735;2;"0.222222222222";0,222222222222;"1.0";"3.0";"iphone";"117501.0";197688;145
"6516";0;642;1;"0.222222222222";0,333333333333;"1.0";"3.0";"iphone";"NULL";7159;147
"21991";0;5926;9;"0.622222222222";0,822222222222;"0.809523809524";"42.0";"iphone";"9305.375";96787;147
"36319";0;4372;7;"0.333333333333";0,333333333333;"0.4";"20.0";"ipad";"27768.3333333";203180;147
"NULL";0;0;1;"0.177777777778";0,177777777778;"0.5";"4.0";"ipad";"NULL";55079;NA
"114937";0;577;5;"0.288888888889";0,288888888889;"0.7";"10.0";"iphone";"14416.25";172519;146
"200922";0;23;2;"0.266666666667";0,266666666667;"0.666666666667";"9.0";"ipad";"205.0";200946;145
"NULL";0;0;1;"0.222222222222";0,222222222222;"1.0";"2.0";"iphone";"NULL";198034;NA
"NULL";0;0;1;"0.288888888889";0,288888888889;"0.692307692308";"13.0";"iphone";"NULL";236101;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";36905;NA
"11494";0;557;2;"0.177777777778";0,222222222222;"0.8";"5.0";"iphone";"172896.0";184694;147
"NULL";0;0;1;"0.533333333333";0,533333333333;"0.666666666667";"24.0";"ipad";"NULL";17351;NA
"177983";0;1023;3;"0.222222222222";0,222222222222;"0.5";"6.0";"iphone";"46032.0";179874;145
"35903";0;3342;7;"0.4";0,511111111111;"0.848484848485";"33.0";"iphone";"8316.66666667";86657;147
"NULL";0;0;1;"0.333333333333";0,333333333333;"0.888888888889";"9.0";"ipad";"NULL";18742;NA
"NULL";0;0;1;"0.222222222222";0,222222222222;"0.75";"4.0";"iphone";"NULL";243044;NA
"42096";0;1892;4;"0.4";0,4;"0.56";"25.0";"ipad";"7494.0";57056;147
"165714";0;995;5;"0.222222222222";0,222222222222;"0.5";"6.0";"iphone";"20904.5";188817;146
"NULL";0;0;1;"0.266666666667";0,266666666667;"0.8";"5.0";"iphone";"NULL";254951;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"ipad";"NULL";8482;NA
"96562";0;1112;2;"0.222222222222";0,222222222222;"0.6";"5.0";"ipad";"1589.0";99002;146
"35747";0;3535;10;"0.422222222222";0,622222222222;"0.571428571429";"35.0";"ipad";"19964.6666667";215540;147
"NULL";1;0;1;"0.222222222222";0,222222222222;"0.4";"5.0";"iphone";"NULL";96917;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"NULL";61356;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"NULL";234353;NA
"NULL";0;0;1;"0.222222222222";0,222222222222;"1.0";"3.0";"iphone";"NULL";203197;NA
"175626";-1;837;2;"0.155555555556";0,155555555556;"0.4";"5.0";"iphone";"9248.0";176464;145
"143206";-1;148;2;"0.133333333333";0,155555555556;"1.0";"1.0";"iphone";"34.0";143388;146
"7856";1;616;1;"0.177777777778";0,222222222222;"0.5";"4.0";"ipad";"NULL";8473;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";36198;NA
"3493";1;405;2;"0.177777777778";0,177777777778;"0.25";"8.0";"iphone";"1161.0";3899;147
"53673";-1;1;2;"0.133333333333";0,133333333333;"0.5";"2.0";"iphone";"33.0";53675;147
"13347";0;1595;3;"0.288888888889";0,288888888889;"0.529411764706";"17.0";"ipod";"31802.5";77163;147
"34641";-1;422;2;"0.155555555556";0,177777777778;"0.5";"2.0";"ipod";"258.0";35083;147
"NULL";0;0;1;"0.222222222222";0,222222222222;"0.6";"5.0";"ipad";"NULL";200952;NA
"31663";0;1220;3;"0.266666666667";0,266666666667;"0.714285714286";"7.0";"ipad";"83152.5";195757;147
"33661";0;192;2;"0.2";0,2;"0.5";"6.0";"iphone";"4533.0";33854;147
"NULL";0;0;1;"0.288888888889";0,288888888889;"0.777777777778";"9.0";"ipod";"NULL";236649;NA
"17074";-1;549;1;"0.155555555556";0,222222222222;"1.0";"2.0";"iphone";"NULL";17624;147
"30798";1;5612;11;"0.666666666667";0,666666666667;"0.676470588235";"34.0";"iphone";"17438.6";205207;147
"40795";-1;3329;5;"0.177777777778";0,177777777778;"0.0714285714286";"14.0";"ipad";"11063.25";86724;147
"25392";0;939;2;"0.266666666667";0,266666666667;"1.0";"5.0";"iphone";"160665.0";186868;147
"190086";0;502;2;"0.222222222222";0,222222222222;"1.0";"3.0";"iphone";"1706.0";192143;145
"21299";0;1877;7;"0.355555555556";0,511111111111;"0.692307692308";"13.0";"iphone";"8360.66666667";71507;147
"82102";1;3481;4;"0.222222222222";0,266666666667;"0.666666666667";"6.0";"iphone";"28121.0";96135;147
"303";0;2133;4;"0.266666666667";0,666666666667;"0.833333333333";"6.0";"iphone";"28015.3333333";84082;147
"185616";0;3612;2;"0.311111111111";0,311111111111;"0.888888888889";"9.0";"iphone";"3040.0";189401;145
"25763";0;2120;2;"0.266666666667";0,288888888889;"0.388888888889";"18.0";"ipad";"87379.0";113750;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"ipad";"NULL";118053;NA
"99721";0;702;2;"0.266666666667";0,266666666667;"0.444444444444";"9.0";"iphone";"80136.0";100424;146
"NULL";0;0;1;"0.155555555556";0,155555555556;"0.666666666667";"3.0";"ipad";"NULL";82415;NA
"104154";0;3093;15;"0.422222222222";0,666666666667;"0.5";"22.0";"iphone";"6023.42857143";188662;146
"6588";0;1133;1;"0.288888888889";0,444444444444;"0.818181818182";"11.0";"iphone";"NULL";7722;147
"37076";0;2247;4;"0.222222222222";0,333333333333;"0.375";"8.0";"iphone";"1379.33333333";41645;147
"115021";0;9373;7;"0.733333333333";0,733333333333;"0.547619047619";"42.0";"ipad";"17081.6666667";217931;146
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";219258;NA
"149241";0;680;2;"0.222222222222";0,222222222222;"1.0";"3.0";"iphone";"880.0";149922;146
"NULL";-1;0;1;"0.133333333333";0,133333333333;"0.166666666667";"6.0";"ipad";"NULL";249519;NA
"79202";0;721;2;"0.222222222222";0,222222222222;"1.0";"2.0";"iphone";"1644.0";79924;147
"245194";0;1341;2;"0.333333333333";0,333333333333;"0.5";"14.0";"ipod";"44212.0";246536;145
"24107";1;1742;2;"0.266666666667";0,266666666667;"0.545454545455";"11.0";"iphone";"73406.0";98228;147
"1263";0;7306;18;"0.444444444444";0,488888888889;"0.631578947368";"19.0";"iphone";"11797.6470588";202419;147
"17356";-1;355;1;"0.155555555556";0,177777777778;"0.333333333333";"3.0";"iphone";"NULL";17712;147
"63299";0;2148;6;"0.4";0,888888888889;"0.391304347826";"23.0";"ipad";"2284.2";74883;147
"NULL";0;0;1;"0.266666666667";0,266666666667;"0.833333333333";"6.0";"ipad";"NULL";164126;NA
"NULL";0;0;1;"0.222222222222";0,222222222222;"0.5";"6.0";"iphone";"NULL";11659;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"0.5";"2.0";"iphone";"NULL";124592;NA
"164993";1;106;2;"0.222222222222";0,222222222222;"1.0";"3.0";"ipad";"567.0";165100;146
"3736";0;2396;4;"0.4";0,666666666667;"0.36";"25.0";"ipod";"7246.0";27044;147
"52885";1;1698;8;"0.266666666667";0,266666666667;"0.428571428571";"14.0";"ipad";"24042.8571429";221347;147
"161745";1;1963;2;"0.177777777778";0,177777777778;"0.142857142857";"14.0";"iphone";"2069.0";163709;146
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"ipod";"NULL";10234;NA
"183738";0;1621;2;"0.377777777778";0,377777777778;"0.764705882353";"17.0";"ipod";"87680.0";185360;145
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"NULL";199764;NA
"12581";0;663;3;"0.177777777778";0,177777777778;"0.333333333333";"9.0";"ipad";"39437.0";91682;147
"32462";-1;3316;15;"0.177777777778";0,177777777778;"0.114285714286";"35.0";"iphone";"7877.28571429";142747;147
"18442";0;27666;7;"0.666666666667";0,733333333333;"0.54";"50.0";"ipad";"29649.8333333";201747;147
"124053";1;1182;5;"0.177777777778";0,177777777778;"0.625";"8.0";"ipad";"1081.75";128385;146
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";182601;NA
"30208";0;2503;12;"0.222222222222";0,222222222222;"0.347826086957";"23.0";"iphone";"7057.45454545";107973;147
"143149";0;499;3;"0.177777777778";0,177777777778;"0.75";"4.0";"iphone";"359.0";143867;146
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"ipad";"NULL";190270;NA
"214431";0;436;4;"0.333333333333";0,333333333333;"1.0";"7.0";"iphone";"214.666666667";214924;145
"NULL";0;0;1;"0.266666666667";0,266666666667;"0.714285714286";"7.0";"ipad";"NULL";205809;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";105361;NA
"45204";0;945;2;"0.266666666667";0,444444444444;"0.833333333333";"6.0";"ipad";"814.0";46215;147
"NULL";0;0;1;"0.222222222222";0,222222222222;"1.0";"3.0";"ipad";"NULL";35718;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"NULL";35142;NA
"206537";0;1390;4;"0.4";0,4;"0.65";"20.0";"iphone";"5747.0";216077;145
"152967";0;358;3;"0.177777777778";0,177777777778;"0.4";"5.0";"iphone";"76291.0";156735;146
"21558";0;6532;5;"0.444444444444";0,888888888889;"0.818181818182";"11.0";"iphone";"2298.25";31380;147
"195182";0;267;2;"0.266666666667";0,266666666667;"0.666666666667";"6.0";"iphone";"378.0";195450;145
"32908";-1;322;1;"0.177777777778";0,511111111111;"0.75";"4.0";"iphone";"NULL";33231;147
"132207";1;1037;3;"0.222222222222";0,333333333333;"1.0";"3.0";"iphone";"5830.0";144338;146
"NULL";0;0;1;"0.177777777778";0,177777777778;"0.666666666667";"3.0";"iphone";"NULL";219728;NA
"NULL";0;0;1;"0.288888888889";0,288888888889;"0.833333333333";"12.0";"iphone";"NULL";51811;NA
"162466";0;2473;2;"0.222222222222";0,222222222222;"1.0";"4.0";"iphone";"2600.0";164940;146
"7878";-1;140;1;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"NULL";8019;147
"48931";-1;392;2;"0.155555555556";0,177777777778;"0.142857142857";"7.0";"iphone";"170464.0";219522;147
"NULL";0;0;1;"0.155555555556";0,155555555556;"1.0";"2.0";"iphone";"NULL";61466;NA
"181933";0;1760;2;"0.266666666667";0,266666666667;"0.35";"20.0";"ipad";"1780.0";183694;145
"17820";-1;169;4;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"30552.3333333";109513;147
"16777";0;1809;7;"0.222222222222";0,4;"0.6";"5.0";"iphone";"22565.5";152277;147
"21787";0;18511;20;"0.444444444444";0,444444444444;"0.777777777778";"18.0";"iphone";"10735.4736842";218728;147
"21351";0;5325;4;"0.444444444444";0,466666666667;"0.875";"16.0";"iphone";"30679.3333333";114725;147
"53306";-1;1;2;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"26.0";53308;147
"1816";0;2175;5;"0.222222222222";0,288888888889;"0.555555555556";"9.0";"iphone";"20656.75";83930;147
"94692";0;1471;3;"0.4";0,4;"0.8125";"16.0";"ipod";"84076.5";175487;146
"188821";0;248;1;"0.155555555556";0,288888888889;"1.0";"2.0";"iphone";"NULL";189070;145
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";179502;NA
"NULL";0;0;1;"0.222222222222";0,222222222222;"0.75";"4.0";"iphone";"NULL";207315;NA
"23702";0;11753;19;"0.555555555556";0,555555555556;"0.6";"30.0";"iphone";"12877.7222222";256606;147
"176461";-1;122;2;"0.155555555556";0,155555555556;"0.2";"5.0";"ipad";"99518.0";176584;145
"748";0;2338;4;"0.311111111111";0,311111111111;"0.684210526316";"19.0";"ipad";"60719.0";183649;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"ipad";"NULL";113880;NA
"NULL";0;0;1;"0.177777777778";0,177777777778;"0.333333333333";"6.0";"iphone";"NULL";211920;NA
"NULL";0;0;1;"0.288888888889";0,288888888889;"0.583333333333";"12.0";"ipod";"NULL";208900;NA
"NULL";0;0;1;"0.177777777778";0,177777777778;"0.75";"4.0";"iphone";"NULL";94996;NA
"145884";-1;236;3;"0.155555555556";0,155555555556;"0.25";"4.0";"iphone";"253.0";146334;146
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"NULL";182977;NA
"118769";1;1336;3;"0.222222222222";0,222222222222;"1.0";"3.0";"iphone";"730.0";120124;146
"NULL";0;0;1;"0.222222222222";0,222222222222;"0.666666666667";"3.0";"iphone";"NULL";113444;NA
"NULL";0;0;1;"0.4";0,4;"0.387096774194";"31.0";"iphone";"NULL";30515;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"ipad";"NULL";159585;NA
"NULL";-1;0;1;"0.155555555556";0,155555555556;"0.142857142857";"7.0";"iphone";"NULL";204101;NA
"108165";0;1871;3;"0.4";0,4;"0.785714285714";"14.0";"iphone";"19763.0";141134;146
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"ipod";"NULL";174319;NA
"23556";0;1180;2;"0.266666666667";0,288888888889;"0.75";"8.0";"iphone";"1158.0";24838;147
"30839";0;2839;4;"0.222222222222";0,222222222222;"0.666666666667";"6.0";"ipad";"28806.6666667";117806;147
"NULL";-1;0;2;"0.155555555556";0,155555555556;"1.0";"2.0";"iphone";"89733.0";118759;NA
"72947";0;468;1;"0.2";0,2;"0.571428571429";"7.0";"iphone";"NULL";73416;147
"12582";0;5680;7;"0.222222222222";0,688888888889;"0.75";"4.0";"iphone";"1059.0";20031;147
"201576";-1;1697;3;"0.222222222222";0,222222222222;"0.3";"10.0";"ipad";"1214.0";204089;145
"NULL";-1;0;1;"0.155555555556";0,155555555556;"0.666666666667";"3.0";"iphone";"NULL";214044;NA
"132229";0;614;2;"0.222222222222";0,222222222222;"0.6";"5.0";"iphone";"29426.0";132844;146
"178370";0;578;2;"0.177777777778";0,266666666667;"0.5";"4.0";"ipad";"12249.0";178949;145
"NULL";1;0;1;"0.222222222222";0,222222222222;"0.6";"5.0";"iphone";"NULL";83361;NA
"94494";0;1582;4;"0.288888888889";0,288888888889;"0.555555555556";"9.0";"ipad";"34213.6666667";181876;146
"19303";0;7740;19;"0.666666666667";0,666666666667;"0.657894736842";"38.0";"iphone";"9619.55555556";193157;147
"NULL";-1;0;1;"NULL";0,288888888889;"NULL";"NULL";"iphone";"NULL";258887;NA
"15724";0;709;2;"0.222222222222";0,222222222222;"0.75";"4.0";"iphone";"748.0";16434;147
"11610";0;2057;4;"0.4";0,733333333333;"0.647058823529";"17.0";"iphone";"3038.33333333";21134;147
"NULL";0;0;1;"0.222222222222";0,222222222222;"0.666666666667";"3.0";"iphone";"NULL";246;NA
"108226";0;840;2;"0.155555555556";0,511111111111;"0.4";"5.0";"iphone";"99574.0";207801;146
"75117";1;3108;5;"0.333333333333";0,333333333333;"0.846153846154";"13.0";"iphone";"21025.5";160262;147
"NULL";0;0;1;"0.288888888889";0,288888888889;"0.777777777778";"9.0";"ipad";"NULL";143382;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";206208;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"NULL";110603;NA
"NULL";0;0;1;"0.222222222222";0,222222222222;"1.0";"5.0";"iphone";"NULL";29241;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";29593;NA
"NULL";0;0;1;"0.222222222222";0,222222222222;"0.5";"4.0";"ipad";"NULL";120516;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"NULL";39407;NA
"48304";-1;374;2;"0.155555555556";0,222222222222;"1.0";"2.0";"iphone";"95768.0";144279;147
"NULL";-1;0;1;"0.155555555556";0,155555555556;"0.5";"2.0";"iphone";"NULL";99147;NA
"250330";-1;320;1;"0.133333333333";0,222222222222;"1.0";"2.0";"ipad";"NULL";250651;145
"101558";0;6971;8;"0.333333333333";0,666666666667;"0.615384615385";"13.0";"ipad";"14318.5714286";204235;146
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"NULL";236468;NA
"NULL";-1;0;1;"0.133333333333";0,222222222222;"NULL";"NULL";"iphone";"NULL";68617;NA
"12341";0;11869;26;"0.822222222222";0,888888888889;"0.457142857143";"70.0";"iphone";"6902.64";187745;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"ipad";"NULL";41462;NA
"81727";0;9632;1;"0.444444444444";0,444444444444;"0.727272727273";"22.0";"ipad";"NULL";91360;147
"NULL";1;0;1;"0.266666666667";0,266666666667;"0.833333333333";"6.0";"ipad";"NULL";256723;NA
"NULL";0;0;1;"0.177777777778";0,177777777778;"0.4";"5.0";"iphone";"NULL";77339;NA
"20008";0;4653;5;"0.422222222222";0,422222222222;"0.888888888889";"9.0";"iphone";"17795.0";92135;147
"10274";0;3976;3;"0.444444444444";0,555555555556;"0.769230769231";"13.0";"iphone";"32971.0";77186;147
"89934";1;1673;3;"0.177777777778";0,177777777778;"0.222222222222";"9.0";"ipad";"80062.5";250861;146
"7513";0;870;1;"0.333333333333";0,444444444444;"0.636363636364";"11.0";"ipad";"NULL";8384;147
"15310";0;986;1;"0.222222222222";0,511111111111;"0.5";"4.0";"ipod";"NULL";16297;147
"NULL";0;0;1;"0.288888888889";0,288888888889;"0.777777777778";"9.0";"ipad";"NULL";248999;NA
"21643";0;927;1;"0.333333333333";0,444444444444;"0.583333333333";"12.0";"iphone";"NULL";22571;147
"NULL";0;0;1;"0.2";0,444444444444;"0.8";"5.0";"iphone";"NULL";661;NA
"9600";0;3550;2;"0.444444444444";0,444444444444;"0.846153846154";"13.0";"iphone";"88278.0";98960;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";27329;NA
"47452";0;1930;4;"0.222222222222";0,222222222222;"0.555555555556";"9.0";"ipad";"924.666666667";50112;147
"19138";0;3877;16;"0.488888888889";0,577777777778;"0.606060606061";"33.0";"iphone";"11224.0666667";187923;147
"157737";0;2184;3;"0.4";0,4;"0.764705882353";"17.0";"iphone";"34209.0";224363;146
"20007";0;1767;1;"0.222222222222";0,266666666667;"0.3";"10.0";"ipod";"NULL";21775;147
"40110";0;576;5;"0.155555555556";0,155555555556;"0.666666666667";"3.0";"ipod";"1271.5";45423;147
"47230";0;1603;4;"0.355555555556";0,4;"0.769230769231";"13.0";"iphone";"58558.6666667";223626;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"NULL";168611;NA
"NULL";0;0;1;"0.311111111111";0,311111111111;"1.0";"12.0";"ipad";"NULL";182833;NA
"117367";0;849;5;"0.177777777778";0,177777777778;"0.333333333333";"6.0";"ipod";"22947.75";207622;146
"23595";0;568;1;"0.222222222222";0,222222222222;"1.0";"3.0";"ipad";"NULL";24164;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";128960;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"NULL";110416;NA
"50622";0;5297;6;"0.622222222222";0,622222222222;"0.731343283582";"67.0";"ipad";"33693.2";218829;147
"20725";1;1856;2;"0.4";0,8;"0.9375";"16.0";"ipad";"277.0";22610;147
"NULL";0;0;1;"0.333333333333";0,333333333333;"1.0";"7.0";"iphone";"NULL";72592;NA
"169276";1;2679;6;"0.222222222222";0,222222222222;"0.173913043478";"23.0";"ipad";"22527.2";195267;146
"209964";0;162;2;"0.155555555556";0,155555555556;"1.0";"2.0";"iphone";"218.0";210127;145
"2062";0;2523;7;"0.444444444444";0,444444444444;"0.9";"10.0";"ipad";"1547.16666667";11995;147
"NULL";0;0;1;"0.177777777778";0,177777777778;"0.5";"6.0";"iphone";"NULL";26765;NA
"71920";0;396;2;"0.222222222222";0,222222222222;"0.142857142857";"14.0";"ipad";"7564.0";72317;147
"NULL";0;0;1;"0.222222222222";0,222222222222;"1.0";"3.0";"iphone";"NULL";191539;NA
"248896";0;1618;3;"0.288888888889";0,288888888889;"0.5";"16.0";"iphone";"979.0";250571;145
"55553";-1;1100;9;"0.155555555556";0,155555555556;"0.0769230769231";"13.0";"ipad";"21092.875";224330;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"NULL";124459;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";55649;NA
"169403";-1;133;1;"0.133333333333";0,222222222222;"NULL";"NULL";"iphone";"NULL";169537;146
"9211";0;7767;10;"0.622222222222";0,622222222222;"0.605263157895";"38.0";"iphone";"9543.77777778";95379;147
"17382";0;7064;11;"0.666666666667";0,666666666667;"0.576271186441";"59.0";"ipad";"8311.4";101098;147
